Comuna;Link;Tipo_Vivienda;N_Habitaciones;N_Baños;N_Estacionamientos;Total_Superficie_M2;Superficie_Construida_M2; Valor_UF ;Valor_CLP;Dirección;Quién_Vende;Corredor
San Miguel;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/cuarta-avenida-1502/3666868;Casa;3;2;2;245;105;7.465;215000000;San Miguel, Cuarta Avenida 1502;Geraldine Macarena Márquez Morales;Vende Dueño/a
San Miguel;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/panamericadasan-ignacio/3323652;Casa;3;2;No;259;143;6.000;172800000;San Miguel, Panamericada/San Ignacio;Jorge Pablo Caro Propiedades;Jorge Pablo Caro Propiedades
San Miguel;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/santa-albinadepartamental/2501572;Casa;4;2;No;300;130;7.638;220000000;San Miguel, Santa albina/departamental;Jorge Pablo Caro Propiedades;Jorge Pablo Caro Propiedades
San Miguel;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/san-miguel/3573940;Casa;7;3;8;700;500;21.162;609465600;San Miguel, San miguel;Juan Montoya;Vende Dueño/a
San Miguel;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/casa-san-miguel-700-m2/3716072;Casa;3;;;;;20.554;592000000;San Miguel, Casa San Miguel, 700 m2;Cima Propiedades;Cima Propiedades
San Miguel;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/piramide-1016/2712326;Casa;5;4;2;308;180;10.500;302400000;San Miguel, Piramide 1016;CFPropiedades;Cf Propiedades S.P.A
San Miguel;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/valenzuela-puelma-2679/2993333;Casa;3;2;3;208;75;3.090;89000000;San Miguel, Valenzuela Puelma 2679;Silvana Guillen;Guillen Propiedades
San Miguel;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/el-cairollico-piramide/2491516;Casa;5;2;No;420;229;10.069;290000000;San Miguel, El Cairo/Llico /Piramide;Jaime Moris Propiedades (Providencia);Jaime Moris Propiedades (Providencia)
San Miguel;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/gran-avenidablanco-viel-pf/1984435;Casa;6;2;No;500;200;12.777;368000000;San Miguel, Gran avenida/blanco viel. P.F.;Cristian Vial Propiedades;Cristian Vial Propiedades
San Miguel;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/leon-tolstoiamerica/3630223;Casa;4;3;No;348;177;9.201;265000000;San Miguel, Leon tolstoi/america;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
San Miguel;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/av-lazocarlos-edwards/3188192;Casa;3;2;No;229;111;6.770;195000000;San Miguel, Av. Lazo/Carlos Edwards;Propiedades Centro Santiago SPA;Propiedades Centro Santiago SPA
San Miguel;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/enrique-matte-1561/3613474;Casa;3;3;2;429;148;11.500;331200000;San Miguel, Enrique Matte 1561;Geraldine Macarena Márquez Morales;Vende Dueño/a
San Miguel;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/san-nicolas/2733577;Casa;6;3;5;554;240;12.700;365760000;San Miguel, San Nicolás;Cristián Espinoza F;Tzanis Propiedades
San Miguel;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/casa-san-miguel-santiago/3716033;Casa;3;2;;;;9.722;280000000;San Miguel, Casa San Miguel, santiago;Cima Propiedades;Cima Propiedades
San Miguel;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/tannenbaumpetersburgo/2929277;Casa;7;3;No;202;200;9.027;260000000;San Miguel, Tannenbaum/petersburgo;Procasa Adrian Ulloa Propiedades;Procasa Adrián Ulloa Propiedades
San Miguel;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/san-franciscollico/2604942;Casa;6;3;No;399;136;13.194;380000000;San Miguel, San Francisco/Llico;Mauricio Pino Propiedades;Mauricio Pino Propiedades
San Miguel;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/avenida-departamental/3521175;Casa;3;3;2;240;240;8.680;250000000;San Miguel, Avenida Departamental;Breekit Real Estate SPA;Breekit Real Estate SPA
San Miguel;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/tristan-mattadepartamental/3103486;Casa;4;2;No;300;124;7.465;215000000;San Miguel, Tristán Matta/Departamental;Jorge Pablo Caro Propiedades;Jorge Pablo Caro Propiedades
San Miguel;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/chiloe-3963/2419275;Casa;3;2;;429;201;8.680;250000000;San Miguel, Chiloé 3963;Corretajes Prosal Ltda.;Corretajes Prosal
San Miguel;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/av-jj-prieto-departamental/2296067;Casa;3;1;No;149;90;3.403;98000000;San Miguel, Av. J.J. Prieto, Departamental;Schumacher Propiedades;Schumacher Propiedades
San Miguel;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/gauscarlos-edwards/2927355;Casa;6;3;No;530;212;9.895;285000000;San Miguel, Gaus/carlos edwards;Propiedades Centro Santiago SPA;Propiedades Centro Santiago SPA
San Miguel;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/gran-avenidacarlo-w-marrtinez/3643384;Casa;3;1;No;200;80;6.200;178560000;San Miguel, Gran Avenida/Carlo W. Marrtinez;Propiedades Centro Santiago SPA;Propiedades Centro Santiago SPA
San Miguel;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/gran-avenidadepartamental/3511987;Casa;4;2;No;400;120;11.458;330000000;San Miguel, Gran avenida/departamental;Mauricio Pino Propiedades;Mauricio Pino Propiedades
San Miguel;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/san-miguel-region-metropolitana/3473182;Casa;3;1;2;540;180;12.603;363000000;;Daniela Parrau Vargas;Vende Dueño/a
San Ramón;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-ramon/casa/cuatro-pte-7717/3590527;Casa;3;1;1;140;68;3.125;90000000;San Ramón, Cuatro Pte 7717;fabricio flavio bello lorenzetti;rosario andrade avendaño
San Ramón;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-ramon/casa/antartica-chilena-1703/3661485;Casa;3;1;4;230;80;2.639;76000000;San Ramón, Antártica Chilena 1703;ricardo andres valenzuela parra;Vende Dueño/a
San Ramón;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-ramon/casa/pasaje-yungay-san-ramon/3473604;Casa;4;1;2;115;48;2.778;80000000;San Ramón, pasaje  Yungay   San Ramón;Erika Gálvez Espinoza;Vende Dueño/a
San Ramón;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-ramon/casa/ismael-tocornal-8473/3439003;Casa;2;1;;180;40;1.632;47000000;San Ramón, Ismael Tocornal 8473;Eriko;Vende Dueño/a
San Ramón;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-ramon/casa/siete-sur-1822/3395348;Casa;2;1;2;117;90;2.430;70000000;San Ramón, Siete Sur 1822;Corredor Pro SpA.;Corredorpro Spa
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/av-eliecer-parada-simon-bolivar/3064636;Casa;3;3;2;435;260;12.350;355680000;Santiago, Av. Eliécer parada , simon bolivar;veronica insua;Vende Dueño/a
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/cuevas-rogelio-ugarte/1426558;Casa;;;No;708;708;14.160;407808000;Santiago, Cuevas / Rogelio Ugarte;Schumacher Propiedades;Schumacher Propiedades
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/lord-cochrane-plaza-almagrosanta-isabel-santiago/3545594;Casa;5;2;No;544;871;29.920;861696000;Santiago, Lord Cochrane - Plaza Almagro/Santa Isabel - Santiago;Carlos Hurtado Rogers;Hurtado Propiedades S.A.
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/protective-children/3615406;Casa;4;3;1;;;5.208;150000000;Santiago, Protective Children;Natalia Arenas Cabezas;Natalia Arenas
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/carmensan-isidro/3155498;Casa;5;3;No;351;233;26.500;763200000;Santiago, Carmen/San Isidro;Jorge Pablo Caro Propiedades;Jorge Pablo Caro Propiedades
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/transversal-uno/3490777;Casa;4;4;2;345;120;6.350;182880000;Santiago, Transversal Uno;Cristián Espinoza F;Tzanis Propiedades
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/arturo-pratvictoria/3313510;Casa;6;7;No;360;127;9.722;280000000;Santiago, Arturo prat/victoria;Jaime Moris Propiedades (Providencia);Jaime Moris Propiedades (Providencia)
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/los-flamencos-493/3694518;Casa;4;2;2;;;2.951;85000000;Santiago, Los Flamencos 493;mauricio perez;Vende Dueño/a
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/av-brasilbaquedano/2919616;Casa;14;10;1;500;650;13.888;400000000;Santiago, Av. Brasil/Baquedano;Procasa Adrian Ulloa Propiedades;Procasa Adrián Ulloa Propiedades
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/camino-del-yunque/3570484;Casa;5;4;4;700;220;21.000;604800000;Santiago, Camino del Yunque;Maccarena Aparicio;Vende Dueño/a
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/casa-amplios-jardines/3716079;Casa;6;4;;;;21.873;630000000;Santiago, Casa amplios jardines;Cima Propiedades;Cima Propiedades
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/chiloe-1816/2516208;Casa;9;1;;374;280;11.600;334080000;Santiago, Chiloé 1816;Alejandra riveros;Vende Dueño/a
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/enrique-olivares-la-florida-chile/2686193;Casa;3;2;7;780;103;9.027;260000000;Santiago, Enrique Olivares , La Florida, Chile;Geraldine Ramirez;Vende Dueño/a
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/santiago-conchacarmen/3594139;Casa;1;;No;400;335;10.416;300000000;Santiago, Santiago concha/carmen;Jaime Moris Propiedades (Providencia);Jaime Moris Propiedades (Providencia)
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/barrio-patronato-loreto/1923404;Casa;8;3;No;336;324;9.374;270000000;Santiago, Barrio Patronato /Loreto;Schumacher Propiedades;Schumacher Propiedades
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/av-republicatoesca/3359891;Casa;;;No;817;998;44.717;1287849600;Santiago, Av Repùblica/Toesca;Claudia Lespinasse;Norbert Lui Propiedades
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/los-manios/3668090;Casa;3;4;3;500;145;7.580;218304000;Santiago, Los mañios;Cristián Espinoza F;Tzanis Propiedades
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/av-einstein-715/3624458;Casa;8;3;4;360;190;6.944;200000000;Santiago, Av. Einstein 715;alvaro francisco moran vasquez;Vende Dueño/a
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/rondizzonipedro-lagos/3079478;Casa;5;3;No;566;201;16.986;489196800;Santiago, Rondizzoni/Pedro Lagos;Procasa Adrian Ulloa Propiedades;Procasa Adrián Ulloa Propiedades
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/club-hipico-blanco-encaladarepublica-barrio-universitario/3593359;Casa;10;5;No;579;327;22.568;650000000;Santiago, Club hipico / blanco encalada/republica  / barrio universitario;Alonso Baeza Rivera y Cía. Ltda. (Kennedy);Alonso Baeza Rivera y Cía. Ltda. (Kennedy)
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/carlos-silva-vildosola/3540385;Casa;4;4;3;413;212;13.900;400320000;Santiago, Carlos Silva Vildósola;Sandra Franjola;Propiedades Sfc
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/carmela-de-ramirez/3150042;Casa;4;2;4;342;150;9.722;280000000;Santiago, Carmela de Ramírez;julio barrientos;Vende Dueño/a
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/condominio-las-brisas-norte-chicureo/2906797;Casa;3;2;2;363;114;5.690;163872000;Santiago, Condominio Las Brisas Norte Chicureo;Carlos Alberto Miranda Cornejo;Lodge Propiedades Spa
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/club-house-ayres-de-chicureo/3582970;Casa;3;2;2;500;110;5.680;163584000;Santiago, Club house ayres de chicureo;Raul Colarte;Vende Dueño/a
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/los-nandues/3649454;Casa;3;1;2;;;2.257;65000000;Santiago, Los Ñandúes;Erika Gálvez Espinoza;Vende Dueño/a
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/metro-quinta-normal-moneda-herrera/3306433;Casa;;;No;0;128,62;8.000;230400000;Santiago, Metro Quinta Normal Moneda / Herrera;María Fernanda;Invierte Propiedades
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/parque-brasil/3696755;Casa;3;1;4;425;140;13.888;400000000;Santiago, Parque Brasil;Fabiola Soto;Vende Dueño/a
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/km-35-desde-villarrica-a-freire/2417481;Casa;6;5;8;5200;280;10.069;290000000;;marta parra torres;Vende Dueño/a
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/la-trilla/3430153;Casa;3;1;5;596;90;2.951;85000000;Santiago, La trilla;Javiera Lopez;Vende Dueño/a
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/antonio-maceo-3156/3634747;Casa;4;2;2;419;140;7.986;230000000;Santiago, Antonio Maceo 3156;María Eugenia Huerta Marín;Vende Dueño/a
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/balmaceda/3352911;Casa;5;4;8;430;200;10.147;292233600;Santiago, Balmaceda;Gestión inmobiliaria;Inmobienes.
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/condominio-chicureo-iii/3005208;Casa;8;6;8;5005;407;17.900;515520000;Santiago, Condominio chicureo III;Genoveva del Carmen Espinoza Saez;Virtual Realty Property SpA.
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/calle-tres-9364/3710171;Casa;4;1;1;;;1.910;55000000;Santiago, Calle Tres 9364;Jonathan leonardo navarrete ibañez;Vende Dueño/a
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/santa-elvirasierra-bella/2724275;Casa;7;2;No;341;321;10.763;310000000;Santiago, Santa Elvira/Sierra Bella;Alonso Baeza Rivera y Cía. Ltda.;Alonso Baeza Rivera y Cía. Ltda.
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/nublegeneral-gana/2970364;Casa;10;10;No;400;300;7.986;230000000;Santiago, Ñuble/General Gana;RED Gestión Propiedades;Red Gestión Propiedades
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/alcalde-jorge-monckebergavda-grecia/3631970;Casa;4;2;3;346;121;9.800;282240000;Santiago, Alcalde Jorge Monckeberg/Avda Grecia;BLADEN MELLADO ROJAS;Vende Dueño/a
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/los-tulipanes-2053/3644277;Casa;4;1;;;;3.298;95000000;Santiago, Los Tulipanes 2053;Veronica Villa;Vende Dueño/a
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/el-arrayan/3655684;Casa;4;3;3;3812;274;16.666;480000000;Santiago, El arrayan;Work Inmobiliario;Vende Dueño/a
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/general-gana-santiago-concha/2351886;Casa;3;2;No;340;200;6.944;200000000;Santiago, General Gana, Santiago Concha;Schumacher Propiedades;Schumacher Propiedades
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/camino-el-huinganal/3416092;Casa;4;4;4;937;314;20.800;599040000;Santiago, Camino El Huinganal;Michel Berkhoff;Berkhoff propiedades
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/huerfanosricardo-cumming/2811305;Casa;7;3;No;510;382;9.548;275000000;Santiago, Huerfanos/Ricardo Cumming;Jaime Moris Propiedades (Providencia);Jaime Moris Propiedades (Providencia)
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/bustos/2846290;Casa;3;2;2;600;241;22.900;659520000;Santiago, Bustos;Genoveva del Carmen Espinoza Saez;Virtual Realty Property SpA.
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/calle-seis/3666920;Casa;4;2;2;350;89;6.076;175000000;Santiago, Calle seis;Macarena Salinas Gormaz;Vende Dueño/a
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/cueto/3140283;Casa;;;;;440;21.450;617760000;Santiago, Cueto;MARCO ANTONIO MORELLI RODRIGUEZ;Marco Morelli
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/veintitres-de-febrero/3479595;Casa;5;4;3;350;140;13.000;374400000;Santiago, Veintitrés de Febrero;PABLO YAÑEZ;Propiedades Ma.Pa
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/goycolea/3416148;Casa;4;1;;376;100;7.118;205000000;Santiago, Goycolea;Francisca Abarca;Francisca Abarca
Santiago;https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/condominio-algarrobos-iva/2686275;Casa;5;5;4;5000;486;17.900;515520000;Santiago, Condominio Algarrobos IV-A;Geraldine Ramirez;Vende Dueño/a
Vitacura;https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/las-tranquerasclub-sirio/3688260;Casa;4;4;No;273;110;15.000;432000000;Vitacura, Las Tranqueras/Club Sirio;Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario);Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario)
Vitacura;https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/las-hualtataslauca/3726101;Casa;5;4;No;430;330;18.990;546912000;Vitacura, Las Hualtatas/Lauca;Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario);Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario)
Vitacura;https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/colegio-alemangeronimo-de-alderete/3155120;Casa;5;4;No;280;187;15.500;446400000;Vitacura, Colegio aleman-geronimo de alderete;Cata Brochet Propiedades;Cata Brochet Propiedades
Vitacura;https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/las-nieves/2018526;Casa;6;4;No;198;230;16.900;486720000;Vitacura, Las nieves;Vivaqui Propiedades;Vivaqui Propiedades
Vitacura;https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/lo-beltranlas-tranqueras/3633622;Casa;3;2;No;293;70;10.520;302976000;Vitacura, Lo Beltrán/Las Tranqueras;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Vitacura;https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/lo-arcayavitacura/1376958;Casa;7;5;No;1400;475;47.000;1353600000;Vitacura, Lo arcaya/vitacura;Mauricio Pino Propiedades;Mauricio Pino Propiedades
Vitacura;https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/clinica-alemana/3133228;Casa;5;;No;524;214;28.490;820512000;Vitacura, Clínica Alemana;Cata Brochet Propiedades;Cata Brochet Propiedades
Vitacura;https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/benito-juarez-las-hualtatas-vitacura/3719078;Casa;4;3;No;370;250;16.100;463680000;Vitacura, Benito Juarez / Las Hualtatas / Vitacura;Cata Brochet Propiedades;Cata Brochet Propiedades
Vitacura;https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/vitacura-region-metropolitana/3162913;Casa;5;3;2;200;160;20.500;590400000;;Sandra Vargas Céspedes;Alianza Pro Gestión Inmobiliaria
Vitacura;https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/tabancura/1933271;Casa;6;5;No;390;238;25.000;720000000;Vitacura, Tabancura;Vivaqui Propiedades;Vivaqui Propiedades
Vitacura;https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/las-tranquerasvitacura/3516944;Casa;4;4;No;274;186;15.500;446400000;Vitacura, Las tranqueras-vitacura;Cata Brochet Propiedades;Cata Brochet Propiedades
